2024-03-07 22:58:11,072: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-07 22:58:12,077: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-07 22:58:12,078: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-07 22:58:12,079: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-07 22:58:12,079: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-07 22:58:12,080: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:12[0m
2024-03-07 22:58:12,082: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:12,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,087: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,089: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,090: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-07 22:58:14,091: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-07 22:58:14,092: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,234: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,235: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,236: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-07 22:58:14,236: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-07 22:58:14,237: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-07 22:58:14,238: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-07 22:58:14,239: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-07 22:58:14,239: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-07 22:58:14,241: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-07 22:58:14,241: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-07 22:58:14,242: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-07 22:58:14,242: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-07 22:58:14,243: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,389: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,391: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,391: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-03-07 22:58:14,392: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-07 22:58:14,393: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,534: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,535: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,536: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-03-07 22:58:14,536: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-07 22:58:14,537: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,537: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,537: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,725: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,726: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,728: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-03-07 22:58:14,728: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-03-07 22:58:14,729: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-07 22:58:14,978: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,979: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-07 22:58:14,980: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-03-07 22:58:14,981: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-03-07 22:58:14,981: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-07 22:58:14[0m
2024-03-07 22:58:14,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
